start,accurate,not accurate,epsilon,percentage
6650000001,6650006000.997293,8933084.574322578,6641072916.422971,99.86566802235993
6660000001,6660006000.997297,8939798.65612196,6651066202.341175,99.86576890989612
6670000001,6670006000.997301,8946507.69920867,6661059493.298093,99.8658695704641
6680000001,6680006000.997306,8953211.714909907,6671052789.282396,99.86597000491358
6690000001,6690006000.99731,8959910.714510497,6681046090.282799,99.86607021408986
6700000001,6700006000.9973135,8966604.709253108,6691039396.28806,99.86617019883387
6710000001,6710006000.997317,8973293.710338473,6701032707.286979,99.86626995998208
6720000001,6720006000.997321,8979977.728925612,6711026023.268395,99.86636949836662
6730000001,6730006000.997325,8986656.776132045,6721019344.221193,99.86646881481532
6740000001,6740006000.997329,8993330.863034008,6731012670.1342945,99.86656791015166
6750000001,6750006000.997334,9000000.000666667,6741006000.996667,99.86666678519491
6760000001,6760006000.997337,9006664.200024335,6750999336.797313,99.86676544076003
6770000001,6770006000.997341,9013323.47206068,6760992677.52528,99.86686387765782
6780000001,6780006000.997345,9019977.827688934,6770986023.169656,99.86696209669486
6790000001,6790006000.997349,9026627.277782107,6780979373.719566,99.8670600986736
6800000001,6800006000.997354,9033271.833173184,6790972729.164181,99.86715788439234
6810000001,6810006000.997357,9039911.50465534,6800966089.4927025,99.86725545464526
6820000001,6820006000.997361,9046546.30298215,6810959454.694379,99.86735281022247
6830000001,6830006000.997364,9053176.23886777,6820952824.758496,99.86744995191006
6840000001,6840006000.997368,9059801.322987165,6830946199.67438,99.86754688049007
6850000001,6850006000.997372,9066421.565976292,6840939579.431396,99.86764359674055
6860000001,6860006000.997376,9073036.978432305,6850932964.018944,99.86774010143557
6870000001,6870006000.99738,9079647.570913753,6860926353.426467,99.8678363953453
6880000001,6880006000.997384,9086253.353940776,6870919747.643443,99.86793247923586
6890000001,6890006000.997388,9092854.337995304,6880913146.659392,99.86802835386966
6900000001,6900006000.997392,9099450.53352124,6890906550.46387,99.86812402000511
6910000001,6910006000.9973955,9106041.950924672,6900899959.046471,99.86821947839682
6920000001,6920006000.997399,9112628.60057404,6910893372.396825,99.8683147297956
6930000001,6930006000.997402,9119210.49280035,6920886790.5046015,99.86840977494842
6940000001,6940006000.997406,9125787.637897344,6930880213.3595085,99.86850461459852
6950000001,6950006000.99741,9132360.046121703,6940873640.951288,99.86859924948538
6960000001,6960006000.997414,9138927.727693222,6950867073.26972,99.86869368034476
6970000001,6970006000.997417,9145490.692795001,6960860510.304623,99.86878790790874
6980000001,6980006000.997421,9152048.95157363,6970853952.045848,99.86888193290571
6990000001,6990006000.997425,9158602.514139371,6980847398.483286,99.86897575606041
7000000001,7000006000.997429,9165151.390566334,6990840849.606863,99.86906937809397
7010000001,7010006000.997433,9171695.590892667,7000834305.40654,99.86916279972388
7020000001,7020006000.997437,9178235.125120733,7010827765.872315,99.86925602166411
7030000001,7030006000.997439,9184770.003217282,7020821230.994222,99.86934904462508
7040000001,7040006000.997443,9191300.235113638,7030814700.762329,99.86944186931358
7050000001,7050006000.997447,9197825.830705862,7040808175.166741,99.86953449643299
7060000001,7060006000.99745,9204346.799854947,7050801654.197595,99.86962692668314
7070000001,7070006000.997454,9210863.152386969,7060795137.845067,99.86971916076044
7080000001,7080006000.9974575,9217374.898093274,7070788626.099364,99.86981119935781
7090000001,7090006000.997461,9223882.04673065,7080782118.95073,99.8699030431648
7100000001,7100006000.997465,9230384.608021488,7090775616.389443,99.86999469286751
7110000001,7110006000.997468,9236882.591653962,7100769118.405814,99.8700861491487
7120000001,7120006000.997472,9243376.007282188,7110762624.99019,99.87017741268775
7130000001,7130006000.997476,9249864.8645264,7120756136.132949,99.8702684841607
7140000001,7140006000.997479,9256349.172973111,7130749651.824507,99.87035936424031
7150000001,7150006000.997482,9262828.942175278,7140743172.055307,99.870450053596
7160000001,7160006000.997486,9269304.181652471,7150736696.815834,99.87054055289394
7170000001,7170006000.997489,9275774.90089103,7160730226.096598,99.87063086279704
7180000001,7180006000.997493,9282241.10934423,7170723759.888148,99.87072098396499
7190000001,7190006000.997497,9288702.816432443,7180717298.181065,99.87081091705427
7200000001,7200006000.9975,9295160.031543298,7190710840.965957,99.87090066271811
7210000001,7210006000.997503,9301612.764031837,7200704388.233472,99.87099022160669
7220000001,7220006000.997507,9308061.023220679,7210697939.974286,99.87107959436689
7230000001,7230006000.997511,9314504.81840017,7220691496.179111,99.87116878164257
7240000001,7240006000.997514,9320944.158828547,7230685056.838685,99.87125778407443
7250000001,7250006000.997517,9327379.053732082,7240678621.943785,99.87134660230006
7260000001,7260006000.99752,9333809.512305252,7250672191.485215,99.87143523695403
7270000001,7270006000.997524,9340235.543710876,7260665765.453814,99.8715236886678
7280000001,7280006000.997527,9346657.15708028,7270659343.840446,99.87161195806982
7290000001,7290006000.997531,9353074.361513438,7280652926.636018,99.87170004578552
7300000001,7300006000.997534,9359487.166079134,7290646513.831454,99.8717879524373
7310000001,7310006000.997538,9365895.579815099,7300640105.417723,99.87187567864463
7320000001,7320006000.997541,9372299.611728169,7310633701.385814,99.87196322502399
7330000001,7330006000.997544,9378699.27079443,7320627301.726749,99.8720505921889
7340000001,7340006000.997548,9385094.565959364,7330620906.431589,99.87213778075
7350000001,7350006000.997551,9391485.506137993,7340614515.491413,99.87222479131496
7360000001,7360006000.997554,9397872.100215027,7350608128.897339,99.8723116244886
7370000001,7370006000.997558,9404254.357045008,7360601746.640512,99.87239828087287
7380000001,7380006000.9975605,9410632.28545245,7370595368.712108,99.87248476106684
7390000001,7390006000.997564,9417005.894231988,7380588995.1033325,99.87257106566678
7400000001,7400006000.997567,9423375.192148512,7390582625.805419,99.87265719526609
7410000001,7410006000.997571,9429740.187937312,7400576260.809633,99.87274315045536
7420000001,7420006000.997574,9436100.890304215,7410569900.107269,99.87282893182248
7430000001,7430006000.997578,9442457.30792573,7420563543.6896515,99.87291453995249
7440000001,7440006000.997581,9448809.449449174,7430557191.548131,99.87299997542766
7450000001,7450006000.997584,9455157.323492825,7440550843.674091,99.87308523882763
7460000001,7460006000.997587,9461500.938646045,7450544500.058941,99.87317033072921
7470000001,7470006000.99759,9467840.303469425,7460538160.69412,99.87325525170655
7480000001,7480006000.997593,9474175.42649491,7470531825.571098,99.87334000233113
7490000001,7490006000.997597,9480506.316225942,7480525494.681371,99.87342458317173
7500000001,7500006000.9976,9486832.981137594,7490519168.016462,99.87350899479446
7510000001,7510006000.997603,9493155.42967669,7500512845.567926,99.87359323776285
7520000001,7520006000.997606,9499473.670261947,7510506527.327344,99.87367731263775
7530000001,7530006000.99761,9505787.71128411,7520500213.286326,99.87376121997745
7540000001,7540006000.997613,9512097.561106067,7530493903.436507,99.87384496033759
7550000001,7550006000.997616,9518403.228062993,7540487597.769553,99.8739285342713
7560000001,7560006000.99762,9524704.720462468,7550481296.277157,99.87401194232906
7570000001,7570006000.997622,9531002.046584608,7560474998.951036,99.87409518505892
7580000001,7580006000.997625,9537295.2146822,7570468705.782943,99.87417826300629
7590000001,7590006000.997628,9543584.232980814,7580462416.7646475,99.87426117671414
7600000001,7600006000.997631,9549869.109678939,7590456131.887952,99.87434392672287
7610000001,7610006000.997635,9556149.852948101,7600449851.144687,99.87442651357048
7620000001,7620006000.997638,9562426.470932992,7610443574.526705,99.87450893779243
7630000001,7630006000.997641,9568698.971751593,7620437302.025889,99.87459119992172
7640000001,7640006000.997644,9574967.363495292,7630431033.63415,99.87467330048896
7650000001,7650006000.997647,9581231.654229011,7640424769.343418,99.8747552400223
7660000001,7660006000.99765,9587491.851991322,7650418509.1456585,99.87483701904748
7670000001,7670006000.997653,9593747.964794572,7660412253.032859,99.87491863808782
7680000001,7680006000.997656,9600000.000625,7670406000.997031,99.87500009766428
7690000001,7690006000.997659,9606247.967442855,7680399753.030216,99.87508139829545
7700000001,7700006000.997663,9612491.87318252,7690393509.12448,99.87516254049754
7710000001,7710006000.997665,9618731.725752622,7700387269.271913,99.87524352478444
7720000001,7720006000.997668,9624967.53303615,7710381033.464632,99.8753243516677
7730000001,7730006000.997671,9631199.30289058,7720374801.69478,99.87540502165655
7740000001,7740006000.997675,9637427.04314798,7730368573.954527,99.87548553525791
7750000001,7750006000.997678,9643650.761615125,7740362350.236063,99.87556589297643
7760000001,7760006000.997681,9649870.466073625,7750356130.531607,99.87564609531444
7770000001,7770006000.997684,9656086.164280018,7760349914.833404,99.8757261427721
7780000001,7780006000.997686,9662297.8639659,7770343703.13372,99.87580603584718
7790000001,7790006000.997689,9668505.572838027,7780337495.424851,99.87588577503536
7800000001,7800006000.997692,9674709.298578434,7790331291.699114,99.87596536082997
7810000001,7810006000.997695,9680909.048844535,7800325091.948851,99.8760447937222
7820000001,7820006000.997698,9687104.831269247,7810318896.166429,99.87612407420106
7830000001,7830006000.997701,9693296.653461091,7820312704.344239,99.87620320275327
7840000001,7840006000.9977045,9699484.523004303,7830306516.4747,99.87628217986351
7850000001,7850006000.997707,9705668.447458938,7840300332.550248,99.87636100601419
7860000001,7860006000.99771,9711848.434360988,7850294152.563349,99.87643968168562
7870000001,7870006000.997713,9718024.491222482,7860287976.506491,99.876518207356
7880000001,7880006000.997716,9724196.625531591,7870281804.372185,99.87659658350132
7890000001,7890006000.997719,9730364.84475274,7880275636.1529665,99.87667481059556
7900000001,7900006000.997722,9736529.156326704,7890269471.841395,99.8767528891105
7910000001,7910006000.997725,9742689.567670725,7900263311.430054,99.87683081951592
7920000001,7920006000.997727,9748846.08617861,7910257154.911549,99.87690860227946
7930000001,7930006000.99773,9754998.719220828,7920251002.278509,99.87698623786673
7940000001,7940006000.997733,9761147.474144625,7930244853.523588,99.87706372674128
7950000001,7950006000.997736,9767292.358274119,7940238708.6394615,99.87714106936461
7960000001,7960006000.997739,9773433.378910402,7950232567.618829,99.87721826619622
7970000001,7970006000.997742,9779570.543331645,7960226430.45441,99.87729531769351
7980000001,7980006000.997745,9785703.858793193,7970220297.138951,99.87737222431198
7990000001,7990006000.997747,9791833.332527673,7980214167.665219,99.87744898650507
8000000001,8000006000.997749,9797958.971745085,7990208042.026004,99.87752560472426
8010000001,8010006000.997752,9804080.783632904,8000201920.214119,99.87760207941902
8020000001,8020006000.997755,9810198.775356185,8010195802.222399,99.8776784110369
8030000001,8030006000.997758,9816312.954057649,8020189688.0437,99.87775460002348
8040000001,8040006000.997761,9822423.326857787,8030183577.670903,99.87783064682242
8050000001,8050006000.997764,9828529.90085496,8040177471.096909,99.87790655187541
8060000001,8060006000.9977665,9834632.683125487,8050171368.314641,99.87798231562225
8070000001,8070006000.997769,9840731.680723745,8060165269.317045,99.87805793850082
8080000001,8080006000.997772,9846826.90068227,8070159174.09709,99.87813342094714
8090000001,8090006000.997775,9852918.350011839,8080153082.647763,99.87820876339526
8100000001,8100006000.997778,9859006.035701571,8090146994.962076,99.87828396627746
8110000001,8110006000.99778,9865089.964719024,8100140911.033061,99.87835903002407
8120000001,8120006000.997783,9871170.144010283,8110134830.853772,99.8784339550636
8130000001,8130006000.997786,9877246.580500053,8120128754.417286,99.87850874182274
8140000001,8140006000.997788,9883319.281091753,8130122681.716697,99.87858339072625
8150000001,8150006000.997791,9889388.252667604,8140116612.745124,99.87865790219716
8160000001,8160006000.997794,9895453.502088724,8150110547.495706,99.87873227665668
8170000001,8170006000.997797,9901515.036195219,8160104485.961602,99.87880651452416
8180000001,8180006000.9978,9907572.861806266,8170098428.135994,99.87888061621717
8190000001,8190006000.997803,9913626.985720212,8180092374.012082,99.87895458215156
8200000001,8200006000.997805,9919677.414714653,8190086323.58309,99.8790284127413
8210000001,8210006000.9978075,9925724.155546537,8200080276.842261,99.87910210839871
8220000001,8220006000.99781,9931767.21495223,8210074233.782858,99.87917566953422
8230000001,8230006000.997812,9937806.59964763,8220068194.398165,99.87924909655665
8240000001,8240006000.997815,9943842.316328231,8230062158.681487,99.87932238987297
8250000001,8250006000.997818,9949874.371669222,8240056126.626149,99.8793955498885
8260000001,8260006000.997821,9955902.772325572,8250050098.225495,99.87946857700682
8270000001,8270006000.997824,9961927.52493211,8260044073.472892,99.87954147162976
8280000001,8280006000.997827,9967948.636103619,8270038052.361723,99.87961423415753
8290000001,8290006000.9978285,9973966.112434912,8280032034.885393,99.87968686498859
8300000001,8300006000.997831,9979979.960500922,8290026021.037331,99.87975936451973
8310000001,8310006000.997834,9985990.186856784,8300020010.810977,99.87983173314606
8320000001,8320006000.997836,9991996.798037918,8310014004.199799,99.87990397126109
8330000001,8330006000.997839,9997999.80056011,8320008001.197279,99.87997607925658
8340000001,8340006000.997842,10003999.2009196,8330002001.796923,99.88004805752271
8350000001,8350006000.997845,10009995.00559316,8339996005.992251,99.880119906448
8360000001,8360006000.997847,10015987.221038174,8349990013.776809,99.88019162641937
8370000001,8370006000.997849,10021975.853692723,8359984025.144156,99.88026321782209
8380000001,8380006000.997852,10027960.909975667,8369978040.087876,99.88033468103983
8390000001,8390006000.997854,10033942.396286717,8379972058.601567,99.88040601645464
8400000001,8400006000.997857,10039920.319006521,8389966080.67885,99.88047722444705
8410000001,8410006000.99786,10045894.684496747,8399960106.313363,99.88054830539592
8420000001,8420006000.997863,10051865.499100154,8409954135.498763,99.88061925967857
8430000001,8430006000.997865,10057832.769140676,8419948168.2287245,99.88069008767077
8440000001,8440006000.997868,10063796.500923496,8429942204.496944,99.88076078974667
8450000001,8450006000.9978695,10069756.700735128,8439936244.297134,99.88083136627895
8460000001,8460006000.997872,10075713.374843491,8449930287.623029,99.88090181763873
8470000001,8470006000.997875,10081666.529497989,8459924334.468377,99.88097214419552
8480000001,8480006000.997877,10087616.170929583,8469918384.826947,99.8810423463174
8490000001,8490006000.99788,10093562.305350872,8479912438.692529,99.8811124243709
8500000001,8500006000.997883,10099504.938956166,8489906496.058927,99.88118237872102
8510000001,8510006000.997885,10105444.077921564,8499900556.919963,99.88125220973126
8520000001,8520006000.997888,10111379.728405021,8509894621.269483,99.88132191776367
8530000001,8530006000.9978895,10117311.896546435,8519888689.101343,99.88139150317875
8540000001,8540006000.997892,10123240.588467706,8529882760.409425,99.88146096633557
8550000001,8550006000.997894,10129165.810272828,8539876835.187621,99.8815303075917
8560000001,8560006000.997897,10135087.568047944,8549870913.42985,99.8815995273033
8570000001,8570006000.9979,10141005.867861433,8559864995.130038,99.881668625825
8580000001,8580006000.997902,10146920.71576397,8569859080.282138,99.88173760351002
8590000001,8590006000.997904,10152832.117788613,8579853168.8801155,99.88180646071017
8600000001,8600006000.997906,10158740.07995086,8589847260.917954,99.88187519777576
8610000001,8610006000.99791,10164644.608248731,8599841356.38966,99.88194381505573
8620000001,8620006000.997911,10170545.708662834,8609835455.28925,99.88201231289764
8630000001,8630006000.997915,10176443.387156438,8619829557.61076,99.8820806916475
8640000001,8640006000.997917,10182337.64967554,8629823663.348242,99.88214895165004
8650000001,8650006000.99792,10188228.502148937,8639817772.49577,99.88221709324856
8660000001,8660006000.997921,10194115.950488301,8649811885.047432,99.88228511678497
8670000001,8670006000.997925,10200000.000588235,8659806000.997337,99.88235302259983
8680000001,8680006000.997927,10205880.658326356,8669800120.3396,99.88242081103223
8690000001,8690006000.997929,10211757.929563353,8679794243.068365,99.88248848242003
8700000001,8700006000.99793,10217631.82014306,8689788369.177788,99.88255603709962
8710000001,8710006000.997932,10223502.335892528,8699782498.66204,99.88262347540609
8720000001,8720006000.997936,10229369.482622083,8709776631.515314,99.88269079767316
8730000001,8730006000.997938,10235233.2661254,8719770767.731813,99.88275800423327
8740000001,8740006000.99794,10241093.69217956,8729764907.305761,99.88282509541745
8750000001,8750006000.997942,10246950.76654514,8739759050.231398,99.88289207155543
8760000001,8760006000.997946,10252804.494966242,8749753196.50298,99.88295893297563
8770000001,8770006000.997948,10258654.883170601,8759747346.114777,99.88302568000519
8780000001,8780006000.99795,10264501.936869612,8769741499.06108,99.88309231296992
8790000001,8790006000.997952,10270345.661758421,8779735655.336193,99.88315883219428
8800000001,8800006000.997953,10276186.063515978,8789729814.934437,99.88322523800153
8810000001,8810006000.997957,10282023.147805106,8799723977.850153,99.8832915307136
8820000001,8820006000.99796,10287856.920272559,8809718144.077686,99.88335771065113
8830000001,8830006000.997961,10293687.386549098,8819712313.611412,99.88342377813349
8840000001,8840006000.997963,10299514.552249538,8829706486.445713,99.88348973347884
8850000001,8850006000.997967,10305338.422972823,8839700662.574993,99.883555577004
8860000001,8860006000.997969,10311159.004302086,8849694841.993666,99.8836213090246
8870000001,8870006000.99797,10316976.30180471,8859689024.696165,99.883686929855
8880000001,8880006000.997972,10322790.32103239,8869683210.67694,99.88375243980836
8890000001,8890006000.997976,10328601.067521196,8879677399.930454,99.88381783919648
8900000001,8900006000.997978,10334408.546791635,8889671592.451187,99.88388312833011
8910000001,8910006000.99798,10340212.76434871,8899665788.233631,99.88394830751865
8920000001,8920006000.997982,10346013.725681983,8909659987.2723,99.88401337707033
8930000001,8930006000.997984,10351811.436265636,8919654189.561718,99.88407833729217
8940000001,8940006000.997986,10357605.901558526,8929648395.096428,99.88414318849001
8950000001,8950006000.997988,10363397.127004253,8939642603.870983,99.88420793096844
8960000001,8960006000.997992,10369185.118031213,8949636815.879961,99.88427256503091
8970000001,8970006000.997993,10374969.880052665,8959631031.11794,99.88433709097967
8980000001,8980006000.997995,10380751.418466777,8969625249.579529,99.88440150911578
8990000001,8990006000.997997,10386529.7386567,8979619471.25934,99.88446581973912
9000000001,9000006000.998001,10392304.845990613,8989613696.15201,99.88453002314844
9010000001,9010006000.998003,10398076.745821796,8999607924.252182,99.88459411964132
9020000001,9020006000.998005,10403845.443488672,9009602155.554516,99.88465810951413
9030000001,9030006000.998007,10409610.944314875,9019596390.053692,99.88472199306219
9040000001,9040006000.998009,10415373.253609302,9029590627.7444,99.88478577057958
9050000001,9050006000.99801,10421132.376666175,9039584868.621344,99.8848494423593
9060000001,9060006000.998013,10426888.318765096,9049579112.679247,99.88491300869319
9070000001,9070006000.998016,10432641.085171098,9059573359.912846,99.88497646987199
9080000001,9080006000.998018,10438390.681134712,9069567610.316883,99.88503982618528
9090000001,9090006000.99802,10444137.111892011,9079561863.886127,99.88510307792156
9100000001,9100006000.998022,10449880.382664675,9089556120.615358,99.88516622536822
9110000001,9110006000.998024,10455620.49866004,9099550380.499365,99.88522926881153
9120000001,9120006000.998026,10461357.465071157,9109544643.532955,99.88529220853664
9130000001,9130006000.998028,10467091.287076844,9119538909.71095,99.88535504482765
9140000001,9140006000.998032,10472821.969841748,9129533179.02819,99.88541777796756
9150000001,9150006000.998032,10478549.518516386,9139527451.479515,99.88548040823827
9160000001,9160006000.998035,10484273.93823721,9149521727.059797,99.88554293592061
9170000001,9170006000.998037,10489995.234126657,9159516005.76391,99.88560536129437
9180000001,9180006000.99804,10495713.411293203,9169510287.586746,99.88566768463821
9190000001,9190006000.998041,10501428.474831412,9179504572.52321,99.88572990622977
9200000001,9200006000.998043,10507140.429821998,9189498860.56822,99.8857920263456
9210000001,9210006000.998045,10512849.281331869,9199493151.716713,99.8858540452613
9220000001,9220006000.998049,10518555.034414185,9209487445.963634,99.88591596325126
9230000001,9230006000.99805,10524257.694108406,9219481743.303942,99.88597778058897
9240000001,9240006000.99805,10529957.265440349,9229476043.73261,99.88603949754683
9250000001,9250006000.998055,10535653.753422234,9239470347.244633,99.8861011143962
9260000001,9260006000.998056,10541347.163052738,9249464653.835003,99.88616263140739
9270000001,9270006000.998058,10547037.499317048,9259458963.498741,99.8862240488498
9280000001,9280006000.99806,10552724.767186908,9269453276.230873,99.88628536699166
9290000001,9290006000.998062,10558408.971620677,9279447592.026442,99.8863465861003
9300000001,9300006000.998064,10564090.117563367,9289441910.8805,99.88640770644203
9310000001,9310006000.998068,10569768.209946707,9299436232.78812,99.88646872828208
9320000001,9320006000.998068,10575443.253689181,9309430557.744379,99.88652965188481
9330000001,9330006000.99807,10581115.253696086,9319424885.744373,99.88659047751347
9340000001,9340006000.998074,10586784.21485958,9329419216.783215,99.88665120543041
9350000001,9350006000.998074,10592450.14205873,9339413550.856014,99.88671183589692
9360000001,9360006000.998077,10598113.040159555,9349407887.957918,99.88677236917339
9370000001,9370006000.99808,10603772.914015086,9359402228.084064,99.88683280551918
9380000001,9380006000.998081,10609429.768465409,9369396571.229616,99.8868931451927
9390000001,9390006000.998083,10615083.608337713,9379390917.389746,99.88695338845142
9400000001,9400006000.998085,10620734.438446335,9389385266.559639,99.8870135355518
9410000001,9410006000.998087,10626382.263592817,9399379618.734493,99.8870735867494
9420000001,9420006000.998089,10632027.088565944,9409373973.909523,99.88713354229881
9430000001,9430006000.99809,10637668.918141793,9419368332.079948,99.88719340245366
9440000001,9440006000.998093,10643307.75708379,9429362693.241009,99.88725316746665
9450000001,9450006000.998095,10648943.610142745,9439357057.38795,99.88731283758953
9460000001,9460006000.998096,10654576.4820569,9449351424.516039,99.88737241307317
9470000001,9470006000.9981,10660206.377551984,9459345794.620548,99.88743189416745
9480000001,9480006000.9981,10665833.30134125,9469340167.696758,99.88749128112136
9490000001,9490006000.998104,10671457.258125527,9479334543.739979,99.88755057418295
9500000001,9500006000.998106,10677078.252593262,9489328922.745512,99.88760977359938
9510000001,9510006000.998108,10682696.28942057,9499323304.708687,99.8876688796169
9520000001,9520006000.99811,10688311.373271272,9509317689.624838,99.88772789248083
9530000001,9530006000.998112,10693923.508796947,9519312077.489315,99.88778681243562
9540000001,9540006000.998114,10699532.700636977,9529306468.297476,99.88784563972477
9550000001,9550006000.998116,10705138.953418586,9539300862.044697,99.88790437459097
9560000001,9560006000.998117,10710742.271756893,9549295258.72636,99.88796301727594
9570000001,9570006000.99812,10716342.660254944,9559289658.337864,99.88802156802056
9580000001,9580006000.998121,10721940.123503769,9569284060.874617,99.88808002706483
9590000001,9590006000.998123,10727534.666082418,9579278466.33204,99.88813839464787
9600000001,9600006000.998125,10733126.292558007,9589272874.705566,99.88819667100789
9610000001,9610006000.998127,10738715.007485766,9599267285.99064,99.88825485638229
9620000001,9620006000.998129,10744300.81540907,9609261700.18272,99.88831295100758
9630000001,9630006000.99813,10749883.720859496,9619256117.277271,99.88837095511938
9640000001,9640006000.998133,10755463.728356859,9629250537.269775,99.88842886895253
9650000001,9650006000.998135,10761040.842409251,9639244960.155725,99.88848669274095
9660000001,9660006000.998137,10766615.067513095,9649239385.930624,99.88854442671776
9670000001,9670006000.998138,10772186.408153174,9659233814.589985,99.88860207111514
9680000001,9680006000.99814,10777754.868802685,9669228246.129337,99.88865962616458
9690000001,9690006000.998142,10783320.453923272,9679222680.544218,99.8887170920966
9700000001,9700006000.998144,10788883.16796507,9689217117.83018,99.88877446914101
9710000001,9710006000.998146,10794443.01536675,9699211557.982779,99.88883175752665
9720000001,9720006000.998148,10800000.000555556,9709206000.997593,99.88888895748164
9730000001,9730006000.99815,10805554.12794735,9719200446.870203,99.88894606923327
9740000001,9740006000.998152,10811105.401946649,9729194895.596205,99.88900309300796
9750000001,9750006000.998154,10816653.826946668,9739189347.171207,99.88906002903137
9760000001,9760006000.998156,10822199.407329362,9749183801.590826,99.88911687752832
9770000001,9770006000.998158,10827742.147465464,9759178258.850693,99.88917363872287
9780000001,9780006000.99816,10833282.051714523,9769172718.946445,99.88923031283818
9790000001,9790006000.998161,10838819.124424947,9779167181.873735,99.88928690009669
9800000001,9800006000.998163,10844353.36993405,9789161647.62823,99.88934340072007
9810000001,9810006000.998165,10849884.792568076,9799156116.205597,99.88939981492912
9820000001,9820006000.998167,10855413.39664225,9809150587.601524,99.88945614294391
9830000001,9830006000.998169,10860939.18646081,9819145061.811708,99.88951238498372
9840000001,9840006000.99817,10866462.166317057,9829139538.831854,99.88956854126701
9850000001,9850006000.998173,10871982.340493385,9839134018.657679,99.88962461201149
9860000001,9860006000.998175,10877499.713261316,9849128501.284914,99.88968059743412
9870000001,9870006000.998177,10883014.28888155,9859122986.709295,99.88973649775106
9880000001,9880006000.998178,10888526.071603999,9869117474.926575,99.88979231317771
9890000001,9890006000.99818,10894035.065667817,9879111965.932512,99.88984804392871
9900000001,9900006000.998182,10899541.275301453,9889106459.722881,99.88990369021793
9910000001,9910006000.998184,10905044.704722673,9899100956.29346,99.88995925225854
9920000001,9920006000.998186,10910545.358138612,9909095455.640047,99.89001473026285
9930000001,9930006000.998188,10916043.239745801,9919089957.758442,99.89007012444253
9940000001,9940006000.99819,10921538.353730211,9929084462.644459,99.89012543500844
9950000001,9950006000.998192,10927030.704267286,9939078970.293924,99.89018066217075
9960000001,9960006000.998192,10932520.29552198,9949073480.70267,99.8902358061388
9970000001,9970006000.998194,10938007.1316488,9959067993.866545,99.8902908671213
9980000001,9980006000.998196,10943491.216791833,9969062509.781404,99.89034584532618
9990000001,9990006000.998198,10948972.555084793,9979057028.443113,99.89040074096062
